id,daily_report_date,daily_report_timing,project_boq_scope_id,project_id,request_date,used_material,line_id
9497,15/10/2025,evening,552,270,,35,117
9498,15/10/2025,evening,551,270,,158,2
9499,16/10/2025,evening,549,270,,0,101
9500,16/10/2025,evening,550,270,,2,106
9501,16/10/2025,evening,552,270,,20,117
9502,16/10/2025,evening,551,270,,20,2
9503,16/10/2025,evening,258,251,,0,173
9504,16/10/2025,evening,259,251,,43,174
9505,16/10/2025,evening,260,251,,0,113
9506,16/10/2025,evening,261,251,,0,175
9507,16/10/2025,evening,262,251,,0,112
9508,16/10/2025,evening,263,251,,0,107
9509,16/10/2025,evening,264,251,,0,176
9510,16/10/2025,evening,265,251,,0,105
9511,16/10/2025,evening,267,251,,0,178
9512,16/10/2025,evening,271,251,,0,118
9513,16/10/2025,evening,272,251,,0,120
9514,16/10/2025,evening,273,251,,0,121
9515,16/10/2025,evening,274,251,,0,119
9516,16/10/2025,evening,285,251,,0,125
9517,16/10/2025,evening,266,251,,0,177
9518,16/10/2025,evening,268,251,,0,49
9519,16/10/2025,evening,269,251,,0,77
9520,16/10/2025,evening,270,251,,0,140
9521,16/10/2025,evening,275,251,,0,179
9522,16/10/2025,evening,276,251,,0,98
9523,16/10/2025,evening,277,251,,0,180
9524,16/10/2025,evening,278,251,,0,63
9525,16/10/2025,evening,279,251,,0,181
9526,16/10/2025,evening,280,251,,0,144
9527,16/10/2025,evening,281,251,,0,182
9528,16/10/2025,evening,282,251,,0,183
9529,16/10/2025,evening,283,251,,0,48
9530,16/10/2025,evening,284,251,,0,68
9531,16/10/2025,evening,286,251,,0,135
9532,16/10/2025,evening,287,251,,0,184
9533,16/10/2025,evening,288,251,,0,185
9534,16/10/2025,evening,289,251,,0,186
9535,16/10/2025,evening,290,251,,0,57
9536,16/10/2025,evening,291,251,,0,187
9537,16/10/2025,evening,292,251,,0,188
9538,16/10/2025,evening,293,251,,0,189
9539,16/10/2025,evening,62,250,,0,101
9540,16/10/2025,evening,61,250,,0,106
9541,16/10/2025,evening,69,250,,15,107
9542,16/10/2025,evening,66,250,,10,113
9543,16/10/2025,evening,65,250,,60,117
9544,16/10/2025,evening,64,250,,0,121
9545,16/10/2025,evening,72,250,,600,2
9546,16/10/2025,evening,68,250,,80,57
9547,16/10/2025,evening,70,250,,30,59
9548,16/10/2025,evening,71,250,,0,62
9549,16/10/2025,evening,67,250,,0,77
9550,16/10/2025,evening,63,250,,0,143
9551,17/10/2025,evening,405,265,,0,101
9552,17/10/2025,evening,406,265,,0,113
9553,17/10/2025,evening,407,265,,0,110
9554,17/10/2025,evening,408,265,,0,107
9555,17/10/2025,evening,411,265,,0,120
9556,17/10/2025,evening,413,265,,0,121
9557,17/10/2025,evening,414,265,,0,117
9558,17/10/2025,evening,418,265,,0,198
9559,17/10/2025,evening,421,265,,0,112
9560,17/10/2025,evening,422,265,,0,199
9561,17/10/2025,evening,416,265,,0,2
9562,17/10/2025,evening,432,265,,0,203
9563,17/10/2025,evening,433,265,,0,8
9564,17/10/2025,evening,434,265,,0,16
9565,17/10/2025,evening,435,265,,0,5
9566,17/10/2025,evening,436,265,,0,9
9567,17/10/2025,evening,437,265,,0,204
9568,17/10/2025,evening,438,265,,0,15
9569,17/10/2025,evening,439,265,,0,12
9570,17/10/2025,evening,440,265,,0,11
9571,17/10/2025,evening,451,265,,0,165
9572,17/10/2025,evening,461,265,,0,10
9573,17/10/2025,evening,441,265,,0,23
9574,17/10/2025,evening,442,265,,0,35
9575,17/10/2025,evening,443,265,,0,21
9576,17/10/2025,evening,444,265,,0,31
9577,17/10/2025,evening,445,265,,0,42
9578,17/10/2025,evening,446,265,,0,43
9579,17/10/2025,evening,447,265,,0,30
9580,17/10/2025,evening,448,265,,0,29
9581,17/10/2025,evening,449,265,,0,28
9582,17/10/2025,evening,450,265,,0,148
9583,17/10/2025,evening,452,265,,0,151
9584,17/10/2025,evening,453,265,,0,205
9585,17/10/2025,evening,454,265,,0,149
9586,17/10/2025,evening,455,265,,0,34
9587,17/10/2025,evening,456,265,,0,152
9588,17/10/2025,evening,457,265,,0,153
9589,17/10/2025,evening,459,265,,0,207
9590,17/10/2025,evening,460,265,,0,208
9591,17/10/2025,evening,462,265,,0,166
9592,17/10/2025,evening,463,265,,0,209
9593,17/10/2025,evening,464,265,,0,156
9594,17/10/2025,evening,465,265,,0,157
9595,17/10/2025,evening,466,265,,0,158
9596,17/10/2025,evening,467,265,,0,36
9597,17/10/2025,evening,409,265,,0,75
9598,17/10/2025,evening,410,265,,0,88
9599,17/10/2025,evening,412,265,,0,68
9600,17/10/2025,evening,415,265,,0,59
9601,17/10/2025,evening,417,265,,0,48
9602,17/10/2025,evening,419,265,,0,140
9603,17/10/2025,evening,420,265,,0,54
9604,17/10/2025,evening,423,265,,0,200
9605,17/10/2025,evening,424,265,,0,201
9606,17/10/2025,evening,425,265,,0,51
9607,17/10/2025,evening,426,265,,0,73
9608,17/10/2025,evening,427,265,,0,72
9609,17/10/2025,evening,428,265,,0,184
9610,17/10/2025,evening,429,265,,0,70
9611,17/10/2025,evening,430,265,,0,58
9612,17/10/2025,evening,431,265,,0,57
9613,17/10/2025,evening,458,265,,0,144
9614,17/10/2025,evening,258,251,,0,173
9615,17/10/2025,evening,259,251,,43,174
9616,17/10/2025,evening,260,251,,0,113
9617,17/10/2025,evening,261,251,,0,175
9618,17/10/2025,evening,262,251,,0,112
9619,17/10/2025,evening,263,251,,0,107
9620,17/10/2025,evening,264,251,,0,176
9621,17/10/2025,evening,265,251,,0,105
9622,17/10/2025,evening,267,251,,0,178
9623,17/10/2025,evening,271,251,,0,118
9624,17/10/2025,evening,272,251,,0,120
9625,17/10/2025,evening,273,251,,0,121
9626,17/10/2025,evening,274,251,,0,119
9627,17/10/2025,evening,285,251,,0,125
9628,17/10/2025,evening,266,251,,0,177
9629,17/10/2025,evening,268,251,,0,49
9630,17/10/2025,evening,269,251,,0,77
9631,17/10/2025,evening,270,251,,0,140
9632,17/10/2025,evening,275,251,,0,179
9633,17/10/2025,evening,276,251,,0,98
9634,17/10/2025,evening,277,251,,0,180
9635,17/10/2025,evening,278,251,,0,63
9636,17/10/2025,evening,279,251,,0,181
9637,17/10/2025,evening,280,251,,0,144
9638,17/10/2025,evening,281,251,,0,182
9639,17/10/2025,evening,282,251,,0,183
9640,17/10/2025,evening,283,251,,0,48
9641,17/10/2025,evening,284,251,,0,68
9642,17/10/2025,evening,286,251,,0,135
9643,17/10/2025,evening,287,251,,0,184
9644,17/10/2025,evening,288,251,,64,185
9645,17/10/2025,evening,289,251,,0,186
9646,17/10/2025,evening,290,251,,0,57
9647,17/10/2025,evening,291,251,,0,187
9648,17/10/2025,evening,292,251,,0,188
9649,17/10/2025,evening,293,251,,0,189
9650,17/10/2025,evening,62,250,,0,101
9651,17/10/2025,evening,61,250,,0,106
9652,17/10/2025,evening,69,250,,0,107
9653,17/10/2025,evening,66,250,,10,113
9654,17/10/2025,evening,65,250,,60,117
9655,17/10/2025,evening,64,250,,0,121
9656,17/10/2025,evening,72,250,,60,2
9657,17/10/2025,evening,68,250,,80,57
9658,17/10/2025,evening,70,250,,30,59
9659,17/10/2025,evening,71,250,,10,62
9660,17/10/2025,evening,67,250,,0,77
9661,17/10/2025,evening,63,250,,0,143
9662,18/10/2025,evening,258,251,,0,173
9663,18/10/2025,evening,259,251,,43,174
9664,18/10/2025,evening,260,251,,0,113
9665,18/10/2025,evening,261,251,,0,175
9666,18/10/2025,evening,262,251,,0,112
9667,18/10/2025,evening,263,251,,0,107
9668,18/10/2025,evening,264,251,,0,176
9669,18/10/2025,evening,265,251,,0,105
9670,18/10/2025,evening,267,251,,0,178
9671,18/10/2025,evening,271,251,,0,118
9672,18/10/2025,evening,272,251,,0,120
9673,18/10/2025,evening,273,251,,0,121
9674,18/10/2025,evening,274,251,,0,119
9675,18/10/2025,evening,285,251,,0,125
9676,18/10/2025,evening,266,251,,0,177
9677,18/10/2025,evening,268,251,,0,49
9678,18/10/2025,evening,269,251,,0,77
9679,18/10/2025,evening,270,251,,0,140
9680,18/10/2025,evening,275,251,,0,179
9681,18/10/2025,evening,276,251,,0,98
9682,18/10/2025,evening,277,251,,0,180
9683,18/10/2025,evening,278,251,,0,63
9684,18/10/2025,evening,279,251,,0,181
9685,18/10/2025,evening,280,251,,0,144
9686,18/10/2025,evening,281,251,,0,182
9687,18/10/2025,evening,282,251,,0,183
9688,18/10/2025,evening,283,251,,57,48
9689,18/10/2025,evening,284,251,,0,68
9690,18/10/2025,evening,286,251,,0,135
9691,18/10/2025,evening,287,251,,0,184
9692,18/10/2025,evening,288,251,,0,185
9693,18/10/2025,evening,289,251,,0,186
9694,18/10/2025,evening,290,251,,0,57
9695,18/10/2025,evening,291,251,,0,187
9696,18/10/2025,evening,292,251,,0,188
9697,18/10/2025,evening,293,251,,0,189
9698,18/10/2025,evening,62,250,,0,101
9699,18/10/2025,evening,61,250,,0,106
9700,18/10/2025,evening,69,250,,10,107
9701,18/10/2025,evening,66,250,,10,113
9702,18/10/2025,evening,65,250,,60,117
9703,18/10/2025,evening,64,250,,0,121
9704,18/10/2025,evening,72,250,,600,2
9705,18/10/2025,evening,68,250,,0,57
9706,18/10/2025,evening,70,250,,30,59
9707,18/10/2025,evening,71,250,,0,62
9708,18/10/2025,evening,67,250,,10,77
9709,18/10/2025,evening,63,250,,0,143
9710,23/10/2025,evening,62,250,,0,101
9711,23/10/2025,evening,61,250,,0,106
9712,23/10/2025,evening,69,250,,0,107
9713,23/10/2025,evening,66,250,,0,113
9714,23/10/2025,evening,65,250,,0,117
9715,23/10/2025,evening,64,250,,80,121
9716,23/10/2025,evening,72,250,,90,2
9717,23/10/2025,evening,68,250,,100,57
9718,23/10/2025,evening,70,250,,30,59
9719,23/10/2025,evening,71,250,,0,62
9720,23/10/2025,evening,67,250,,10,77
9721,23/10/2025,evening,63,250,,0,143
9722,24/10/2025,evening,62,250,,0,101
9723,24/10/2025,evening,61,250,,0,106
9724,24/10/2025,evening,69,250,,10,107
9725,24/10/2025,evening,66,250,,10,113
9726,24/10/2025,evening,65,250,,80,117
9727,24/10/2025,evening,64,250,,90,121
9728,24/10/2025,evening,72,250,,0,2
9729,24/10/2025,evening,68,250,,60,57
9730,24/10/2025,evening,70,250,,20,59
9731,24/10/2025,evening,71,250,,0,62
9732,24/10/2025,evening,67,250,,10,77
9733,24/10/2025,evening,63,250,,0,143
9735,24/10/2025,evening,405,265,,0,101
9736,24/10/2025,evening,406,265,,0,113
9737,24/10/2025,evening,407,265,,0,110
9738,24/10/2025,evening,408,265,,0,107
9739,24/10/2025,evening,411,265,,12,120
9740,24/10/2025,evening,413,265,,0,121
9741,24/10/2025,evening,414,265,,0,117
9742,24/10/2025,evening,418,265,,0,198
9743,24/10/2025,evening,421,265,,0,112
9744,24/10/2025,evening,422,265,,0,199
9745,24/10/2025,evening,416,265,,0,2
9746,24/10/2025,evening,432,265,,0,203
9747,24/10/2025,evening,433,265,,0,8
9748,24/10/2025,evening,434,265,,620,16
9749,24/10/2025,evening,435,265,,0,5
9750,24/10/2025,evening,436,265,,0,9
9751,24/10/2025,evening,437,265,,0,204
9752,24/10/2025,evening,438,265,,0,15
9753,24/10/2025,evening,439,265,,0,12
9754,24/10/2025,evening,440,265,,0,11
9755,24/10/2025,evening,451,265,,0,165
9756,24/10/2025,evening,461,265,,0,10
9757,24/10/2025,evening,441,265,,0,23
9758,24/10/2025,evening,442,265,,0,35
9759,24/10/2025,evening,443,265,,0,21
9760,24/10/2025,evening,444,265,,0,31
9761,24/10/2025,evening,445,265,,0,42
9762,24/10/2025,evening,446,265,,0,43
9763,24/10/2025,evening,447,265,,0,30
9764,24/10/2025,evening,448,265,,0,29
9765,24/10/2025,evening,449,265,,0,28
9766,24/10/2025,evening,450,265,,0,148
9767,24/10/2025,evening,452,265,,0,151
9768,24/10/2025,evening,453,265,,0,205
9769,24/10/2025,evening,454,265,,0,149
9770,24/10/2025,evening,455,265,,0,34
9771,24/10/2025,evening,456,265,,0,152
9772,24/10/2025,evening,457,265,,0,153
9773,24/10/2025,evening,459,265,,0,207
9774,24/10/2025,evening,460,265,,0,208
9775,24/10/2025,evening,462,265,,0,166
9776,24/10/2025,evening,463,265,,0,209
9777,24/10/2025,evening,464,265,,0,156
9778,24/10/2025,evening,465,265,,0,157
9779,24/10/2025,evening,466,265,,0,158
9780,24/10/2025,evening,467,265,,0,36
9781,24/10/2025,evening,409,265,,0,75
9782,24/10/2025,evening,410,265,,0,88
9783,24/10/2025,evening,412,265,,0,68
9784,24/10/2025,evening,415,265,,0,59
9785,24/10/2025,evening,417,265,,0,48
9786,24/10/2025,evening,419,265,,0,140
9787,24/10/2025,evening,420,265,,0,54
9788,24/10/2025,evening,423,265,,0,200
9789,24/10/2025,evening,424,265,,0,201
9790,24/10/2025,evening,425,265,,0,51
9791,24/10/2025,evening,426,265,,0,73
9792,24/10/2025,evening,427,265,,0,72
9793,24/10/2025,evening,428,265,,0,184
9794,24/10/2025,evening,429,265,,0,70
9795,24/10/2025,evening,430,265,,72,58
9796,24/10/2025,evening,431,265,,200,57
9797,24/10/2025,evening,458,265,,0,144
9798,24/10/2025,evening,258,251,,0,173
9799,24/10/2025,evening,259,251,,0,174
9800,24/10/2025,evening,260,251,,0,113
9801,24/10/2025,evening,261,251,,0,175
9802,24/10/2025,evening,262,251,,0,112
9803,24/10/2025,evening,263,251,,0,107
9804,24/10/2025,evening,264,251,,0,176
9805,24/10/2025,evening,265,251,,0,105
9806,24/10/2025,evening,267,251,,0,178
9807,24/10/2025,evening,271,251,,0,118
9808,24/10/2025,evening,272,251,,0,120
9809,24/10/2025,evening,273,251,,0,121
9810,24/10/2025,evening,274,251,,0,119
9811,24/10/2025,evening,285,251,,0,125
9812,24/10/2025,evening,266,251,,0,177
9813,24/10/2025,evening,268,251,,0,49
9814,24/10/2025,evening,269,251,,0,77
9815,24/10/2025,evening,270,251,,0,140
9816,24/10/2025,evening,275,251,,0,179
9817,24/10/2025,evening,276,251,,0,98
9818,24/10/2025,evening,277,251,,0,180
9819,24/10/2025,evening,278,251,,0,63
9820,24/10/2025,evening,279,251,,0,181
9821,24/10/2025,evening,280,251,,0,144
9822,24/10/2025,evening,281,251,,0,182
9823,24/10/2025,evening,282,251,,0,183
9824,24/10/2025,evening,283,251,,0,48
9825,24/10/2025,evening,284,251,,0,68
9826,24/10/2025,evening,286,251,,0,135
9827,24/10/2025,evening,287,251,,0,184
9828,24/10/2025,evening,288,251,,0,185
9829,24/10/2025,evening,289,251,,0,186
9830,24/10/2025,evening,290,251,,0,57
9831,24/10/2025,evening,291,251,,0,187
9832,24/10/2025,evening,292,251,,0,188
9833,24/10/2025,evening,293,251,,0,189
9834,25/10/2025,evening,258,251,,0,173
9835,25/10/2025,evening,259,251,,0,174
9836,25/10/2025,evening,260,251,,0,113
9837,25/10/2025,evening,261,251,,0,175
9838,25/10/2025,evening,262,251,,0,112
9839,25/10/2025,evening,263,251,,0,107
9840,25/10/2025,evening,264,251,,0,176
9841,25/10/2025,evening,265,251,,0,105
9842,25/10/2025,evening,267,251,,0,178
9843,25/10/2025,evening,271,251,,0,118
9844,25/10/2025,evening,272,251,,0,120
9845,25/10/2025,evening,273,251,,0,121
9846,25/10/2025,evening,274,251,,0,119
9847,25/10/2025,evening,285,251,,0,125
9848,25/10/2025,evening,266,251,,0,177
9849,25/10/2025,evening,268,251,,0,49
9850,25/10/2025,evening,269,251,,0,77
9851,25/10/2025,evening,270,251,,0,140
9852,25/10/2025,evening,275,251,,0,179
9853,25/10/2025,evening,276,251,,0,98
9854,25/10/2025,evening,277,251,,0,180
9855,25/10/2025,evening,278,251,,0,63
9856,25/10/2025,evening,279,251,,0,181
9857,25/10/2025,evening,280,251,,0,144
9858,25/10/2025,evening,281,251,,0,182
9859,25/10/2025,evening,282,251,,0,183
9860,25/10/2025,evening,283,251,,0,48
9861,25/10/2025,evening,284,251,,0,68
9862,25/10/2025,evening,286,251,,0,135
9863,25/10/2025,evening,287,251,,0,184
9864,25/10/2025,evening,288,251,,0,185
9865,25/10/2025,evening,289,251,,0,186
9866,25/10/2025,evening,290,251,,0,57
9867,25/10/2025,evening,291,251,,0,187
9868,25/10/2025,evening,292,251,,0,188
9869,25/10/2025,evening,293,251,,0,189
9870,25/10/2025,evening,62,250,,0,101
9871,25/10/2025,evening,61,250,,0,106
9872,25/10/2025,evening,69,250,,0,107
9873,25/10/2025,evening,66,250,,0,113
9874,25/10/2025,evening,65,250,,0,117
9875,25/10/2025,evening,64,250,,60,121
9876,25/10/2025,evening,72,250,,80,2
9877,25/10/2025,evening,68,250,,80,57
9878,25/10/2025,evening,70,250,,40,59
9879,25/10/2025,evening,71,250,,0,62
9880,25/10/2025,evening,67,250,,10,77
9881,25/10/2025,evening,63,250,,0,143
9882,27/10/2025,evening,258,251,,0,173
9883,27/10/2025,evening,259,251,,0,174
9884,27/10/2025,evening,260,251,,0,113
9885,27/10/2025,evening,261,251,,0,175
9886,27/10/2025,evening,262,251,,0,112
9887,27/10/2025,evening,263,251,,0,107
9888,27/10/2025,evening,264,251,,0,176
9889,27/10/2025,evening,265,251,,0,105
9890,27/10/2025,evening,267,251,,0,178
9891,27/10/2025,evening,271,251,,0,118
9892,27/10/2025,evening,272,251,,0,120
9893,27/10/2025,evening,273,251,,0,121
9894,27/10/2025,evening,274,251,,0,119
9895,27/10/2025,evening,285,251,,0,125
9896,27/10/2025,evening,266,251,,0,177
9897,27/10/2025,evening,268,251,,0,49
9898,27/10/2025,evening,269,251,,0,77
9899,27/10/2025,evening,270,251,,0,140
9900,27/10/2025,evening,275,251,,0,179
9901,27/10/2025,evening,276,251,,0,98
9902,27/10/2025,evening,277,251,,0,180
9903,27/10/2025,evening,278,251,,0,63
9904,27/10/2025,evening,279,251,,0,181
9905,27/10/2025,evening,280,251,,0,144
9906,27/10/2025,evening,281,251,,0,182
9907,27/10/2025,evening,282,251,,0,183
9908,27/10/2025,evening,283,251,,0,48
9909,27/10/2025,evening,284,251,,0,68
9910,27/10/2025,evening,286,251,,0,135
9911,27/10/2025,evening,287,251,,0,184
9912,27/10/2025,evening,288,251,,0,185
9913,27/10/2025,evening,289,251,,0,186
9914,27/10/2025,evening,290,251,,0,57
9915,27/10/2025,evening,291,251,,0,187
9916,27/10/2025,evening,292,251,,0,188
9917,27/10/2025,evening,293,251,,0,189
9918,27/10/2025,evening,62,250,,0,101
9919,27/10/2025,evening,61,250,,0,106
9920,27/10/2025,evening,69,250,,0,107
9921,27/10/2025,evening,66,250,,0,113
9922,27/10/2025,evening,65,250,,90,117
9923,27/10/2025,evening,64,250,,60,121
9924,27/10/2025,evening,72,250,,98,2
9925,27/10/2025,evening,68,250,,50,57
9926,27/10/2025,evening,70,250,,5,59
9927,27/10/2025,evening,71,250,,0,62
9928,27/10/2025,evening,67,250,,10,77
9929,27/10/2025,evening,63,250,,0,143
9930,27/10/2025,evening,405,265,,0,101
9931,27/10/2025,evening,406,265,,0,113
9932,27/10/2025,evening,407,265,,0,110
9933,27/10/2025,evening,408,265,,0,107
9934,27/10/2025,evening,411,265,,0,120
9935,27/10/2025,evening,413,265,,0,121
9936,27/10/2025,evening,414,265,,0,117
9937,27/10/2025,evening,418,265,,0,198
9938,27/10/2025,evening,421,265,,0,112
9939,27/10/2025,evening,422,265,,0,199
9940,27/10/2025,evening,416,265,,0,2
9941,27/10/2025,evening,432,265,,0,203
9942,27/10/2025,evening,433,265,,0,8
9943,27/10/2025,evening,434,265,,900,16
9944,27/10/2025,evening,435,265,,0,5
9945,27/10/2025,evening,436,265,,0,9
9946,27/10/2025,evening,437,265,,0,204
9947,27/10/2025,evening,438,265,,0,15
9948,27/10/2025,evening,439,265,,0,12
9949,27/10/2025,evening,440,265,,0,11
9950,27/10/2025,evening,451,265,,0,165
9951,27/10/2025,evening,461,265,,0,10
9952,27/10/2025,evening,441,265,,0,23
9953,27/10/2025,evening,442,265,,0,35
9954,27/10/2025,evening,443,265,,0,21
9955,27/10/2025,evening,444,265,,0,31
9956,27/10/2025,evening,445,265,,0,42
9957,27/10/2025,evening,446,265,,0,43
9958,27/10/2025,evening,447,265,,0,30
9959,27/10/2025,evening,448,265,,0,29
9960,27/10/2025,evening,449,265,,0,28
9961,27/10/2025,evening,450,265,,0,148
9962,27/10/2025,evening,452,265,,0,151
9963,27/10/2025,evening,453,265,,0,205
9964,27/10/2025,evening,454,265,,0,149
9965,27/10/2025,evening,455,265,,0,34
9966,27/10/2025,evening,456,265,,0,152
9967,27/10/2025,evening,457,265,,0,153
9968,27/10/2025,evening,459,265,,0,207
9969,27/10/2025,evening,460,265,,0,208
9970,27/10/2025,evening,462,265,,0,166
9971,27/10/2025,evening,463,265,,0,209
9972,27/10/2025,evening,464,265,,0,156
9973,27/10/2025,evening,465,265,,0,157
9974,27/10/2025,evening,466,265,,0,158
9975,27/10/2025,evening,467,265,,0,36
9976,27/10/2025,evening,409,265,,0,75
9977,27/10/2025,evening,410,265,,0,88
9978,27/10/2025,evening,412,265,,0,68
9979,27/10/2025,evening,415,265,,0,59
9980,27/10/2025,evening,417,265,,0,48
9981,27/10/2025,evening,419,265,,0,140
9982,27/10/2025,evening,420,265,,0,54
9983,27/10/2025,evening,423,265,,0,200
9984,27/10/2025,evening,424,265,,0,201
9985,27/10/2025,evening,425,265,,0,51
9986,27/10/2025,evening,426,265,,0,73
9987,27/10/2025,evening,427,265,,0,72
9988,27/10/2025,evening,428,265,,0,184
9989,27/10/2025,evening,429,265,,0,70
9990,27/10/2025,evening,430,265,,0,58
9991,27/10/2025,evening,431,265,,0,57
9992,27/10/2025,evening,458,265,,0,144
9993,28/10/2025,evening,258,251,,0,173
9994,28/10/2025,evening,259,251,,0,174
9995,28/10/2025,evening,260,251,,0,113
9996,28/10/2025,evening,261,251,,0,175
9997,28/10/2025,evening,262,251,,0,112
9998,28/10/2025,evening,263,251,,0,107
9999,28/10/2025,evening,264,251,,0,176
10000,28/10/2025,evening,265,251,,0,105
10001,28/10/2025,evening,267,251,,0,178
10002,28/10/2025,evening,271,251,,0,118
10003,28/10/2025,evening,272,251,,0,120
10004,28/10/2025,evening,273,251,,0,121
10005,28/10/2025,evening,274,251,,0,119
10006,28/10/2025,evening,285,251,,0,125
10007,28/10/2025,evening,266,251,,0,177
10008,28/10/2025,evening,268,251,,0,49
10009,28/10/2025,evening,269,251,,0,77
10010,28/10/2025,evening,270,251,,0,140
10011,28/10/2025,evening,275,251,,0,179
10012,28/10/2025,evening,276,251,,0,98
10013,28/10/2025,evening,277,251,,0,180
10014,28/10/2025,evening,278,251,,0,63
10015,28/10/2025,evening,279,251,,0,181
10016,28/10/2025,evening,280,251,,0,144
10017,28/10/2025,evening,281,251,,0,182
10018,28/10/2025,evening,282,251,,0,183
10019,28/10/2025,evening,283,251,,0,48
10020,28/10/2025,evening,284,251,,0,68
10021,28/10/2025,evening,286,251,,0,135
10022,28/10/2025,evening,287,251,,0,184
10023,28/10/2025,evening,288,251,,0,185
10024,28/10/2025,evening,289,251,,0,186
10025,28/10/2025,evening,290,251,,0,57
10026,28/10/2025,evening,291,251,,0,187
10027,28/10/2025,evening,292,251,,0,188
10028,28/10/2025,evening,293,251,,0,189
10029,28/10/2025,evening,258,251,,0,173
10030,28/10/2025,evening,259,251,,0,174
10031,28/10/2025,evening,260,251,,0,113
10032,28/10/2025,evening,261,251,,0,175
10033,28/10/2025,evening,262,251,,0,112
10034,28/10/2025,evening,263,251,,0,107
10035,28/10/2025,evening,264,251,,0,176
10036,28/10/2025,evening,265,251,,0,105
10037,28/10/2025,evening,267,251,,0,178
10038,28/10/2025,evening,271,251,,0,118
10039,28/10/2025,evening,272,251,,0,120
10040,28/10/2025,evening,273,251,,0,121
10041,28/10/2025,evening,274,251,,0,119
10042,28/10/2025,evening,285,251,,0,125
10043,28/10/2025,evening,266,251,,0,177
10044,28/10/2025,evening,268,251,,0,49
10045,28/10/2025,evening,269,251,,0,77
10046,28/10/2025,evening,270,251,,0,140
10047,28/10/2025,evening,275,251,,0,179
10048,28/10/2025,evening,276,251,,0,98
10049,28/10/2025,evening,277,251,,0,180
10050,28/10/2025,evening,278,251,,0,63
10051,28/10/2025,evening,279,251,,0,181
10052,28/10/2025,evening,280,251,,0,144
10053,28/10/2025,evening,281,251,,0,182
10054,28/10/2025,evening,282,251,,0,183
10055,28/10/2025,evening,283,251,,0,48
10056,28/10/2025,evening,284,251,,0,68
10057,28/10/2025,evening,286,251,,0,135
10058,28/10/2025,evening,287,251,,0,184
10059,28/10/2025,evening,288,251,,0,185
10060,28/10/2025,evening,289,251,,0,186
10061,28/10/2025,evening,290,251,,0,57
10062,28/10/2025,evening,291,251,,0,187
10063,28/10/2025,evening,292,251,,0,188
10064,28/10/2025,evening,293,251,,0,189
10065,28/10/2025,evening,62,250,,0,101
10066,28/10/2025,evening,61,250,,0,106
10067,28/10/2025,evening,69,250,,10,107
10068,28/10/2025,evening,66,250,,10,113
10069,28/10/2025,evening,65,250,,90,117
10070,28/10/2025,evening,64,250,,60,121
10071,28/10/2025,evening,72,250,,0,2
10072,28/10/2025,evening,68,250,,30,57
10073,28/10/2025,evening,70,250,,0,59
10074,28/10/2025,evening,71,250,,0,62
10075,28/10/2025,evening,67,250,,10,77
10076,28/10/2025,evening,63,250,,0,143
10077,29/10/2025,evening,258,251,,0,173
10078,29/10/2025,evening,259,251,,0,174
10079,29/10/2025,evening,260,251,,0,113
10080,29/10/2025,evening,261,251,,0,175
10081,29/10/2025,evening,262,251,,0,112
10082,29/10/2025,evening,263,251,,0,107
10083,29/10/2025,evening,264,251,,0,176
10084,29/10/2025,evening,265,251,,0,105
10085,29/10/2025,evening,267,251,,0,178
10086,29/10/2025,evening,271,251,,0,118
10087,29/10/2025,evening,272,251,,0,120
10088,29/10/2025,evening,273,251,,0,121
10089,29/10/2025,evening,274,251,,0,119
10090,29/10/2025,evening,285,251,,0,125
10091,29/10/2025,evening,266,251,,0,177
10092,29/10/2025,evening,268,251,,0,49
10093,29/10/2025,evening,269,251,,0,77
10094,29/10/2025,evening,270,251,,0,140
10095,29/10/2025,evening,275,251,,0,179
10096,29/10/2025,evening,276,251,,0,98
10097,29/10/2025,evening,277,251,,0,180
10098,29/10/2025,evening,278,251,,0,63
10099,29/10/2025,evening,279,251,,0,181
10100,29/10/2025,evening,280,251,,0,144
10101,29/10/2025,evening,281,251,,0,182
10102,29/10/2025,evening,282,251,,0,183
10103,29/10/2025,evening,283,251,,0,48
10104,29/10/2025,evening,284,251,,0,68
10105,29/10/2025,evening,286,251,,0,135
10106,29/10/2025,evening,287,251,,0,184
10107,29/10/2025,evening,288,251,,0,185
10108,29/10/2025,evening,289,251,,0,186
10109,29/10/2025,evening,290,251,,0,57
10110,29/10/2025,evening,291,251,,0,187
10111,29/10/2025,evening,292,251,,0,188
10112,29/10/2025,evening,293,251,,0,189
10113,29/10/2025,evening,62,250,,0,101
10114,29/10/2025,evening,61,250,,0,106
10115,29/10/2025,evening,69,250,,10,107
10116,29/10/2025,evening,66,250,,0,113
10117,29/10/2025,evening,65,250,,80,117
10118,29/10/2025,evening,64,250,,0,121
10119,29/10/2025,evening,72,250,,100,2
10120,29/10/2025,evening,68,250,,80,57
10121,29/10/2025,evening,70,250,,0,59
10122,29/10/2025,evening,71,250,,10,62
10123,29/10/2025,evening,67,250,,10,77
10124,29/10/2025,evening,63,250,,0,143
10125,30/10/2025,evening,258,251,,0,173
10126,30/10/2025,evening,259,251,,0,174
10127,30/10/2025,evening,260,251,,0,113
10128,30/10/2025,evening,261,251,,0,175
10129,30/10/2025,evening,262,251,,0,112
10130,30/10/2025,evening,263,251,,0,107
10131,30/10/2025,evening,264,251,,0,176
