id,child_type,created_at,end_time,number_of_machines,parent_type,project_id,remark,report_date,start_time,submit_timing,updated_at
3282,Scissor Lift 18 mtr,2025-10-06 12:44:27.661399,12:00 AM,,Scissor,250,,06/10/2025,12:00 AM,afternoon,2025-10-06 12:44:27.661402
3283,Crane 12 Ton,2025-10-06 14:42:49.157598,12:00 AM,,Crane,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.157602
3284,Crane 16 Ton,2025-10-06 14:42:49.220569,12:00 AM,,Crane,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.220572
3285,Crane 20 Ton,2025-10-06 14:42:49.283015,12:00 AM,,Crane,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.283018
3286,Crane 30 Ton,2025-10-06 14:42:49.345409,12:00 AM,,Crane,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.345412
3287,Crane 50 Ton,2025-10-06 14:42:49.408156,12:00 AM,,Crane,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.408159
3288,Crane 80 Ton,2025-10-06 14:42:49.470559,12:00 AM,,Crane,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.470562
3289,Boom Lift 120 Feet,2025-10-06 14:42:49.532906,12:00 AM,,Boom,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.532909
3290,Boom Lift 80 Feet,2025-10-06 14:42:49.595253,12:00 AM,,Boom,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.595257
3291,Boom Lift 60 Feet,2025-10-06 14:42:49.658065,12:00 AM,,Boom,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.658068
3292,Boom Lift 45 Feet,2025-10-06 14:42:49.720572,12:00 AM,,Boom,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.720575
3293,Scissor Lift 18 mtr,2025-10-06 14:42:49.782965,12:00 AM,,Scissor,250,,06/10/2025,12:00 AM,evening,2025-10-06 14:42:49.782968
3294,Crane 12 Ton,2025-10-07 09:36:03.504699,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.504702
3295,Crane 16 Ton,2025-10-07 09:36:03.566773,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.566776
3296,Crane 20 Ton,2025-10-07 09:36:03.628694,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.628697
3297,Crane 30 Ton,2025-10-07 09:36:03.690558,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.690562
3298,Crane 50 Ton,2025-10-07 09:36:03.752512,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.752516
3299,Crane 80 Ton,2025-10-07 09:36:03.814619,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.814622
3300,Boom Lift 120 Feet,2025-10-07 09:36:03.876565,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.876568
3301,Boom Lift 80 Feet,2025-10-07 09:36:03.938484,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:03.938488
3302,Boom Lift 60 Feet,2025-10-07 09:36:04.000744,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:04.000747
3303,Boom Lift 45 Feet,2025-10-07 09:36:04.062716,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:04.062719
3304,Scissor Lift 18 mtr,2025-10-07 09:36:04.124887,12:00 AM,,Scissor,250,,07/10/2025,12:00 AM,afternoon,2025-10-07 09:36:04.12489
3305,Crane 12 Ton,2025-10-07 12:03:44.516709,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.516713
3306,Crane 16 Ton,2025-10-07 12:03:44.579334,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.579338
3307,Crane 20 Ton,2025-10-07 12:03:44.641987,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.641989
3308,Crane 30 Ton,2025-10-07 12:03:44.704657,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.70466
3309,Crane 50 Ton,2025-10-07 12:03:44.767194,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.767197
3310,Crane 80 Ton,2025-10-07 12:03:44.829827,12:00 AM,,Crane,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.829831
3311,Boom Lift 120 Feet,2025-10-07 12:03:44.892493,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.892496
3312,Boom Lift 80 Feet,2025-10-07 12:03:44.955052,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:44.955056
3313,Boom Lift 60 Feet,2025-10-07 12:03:45.018008,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:45.018011
3314,Boom Lift 45 Feet,2025-10-07 12:03:45.080806,12:00 AM,,Boom,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:45.08081
3315,Scissor Lift 18 mtr,2025-10-07 12:03:45.143612,12:00 AM,,Scissor,250,,07/10/2025,12:00 AM,evening,2025-10-07 12:03:45.143616
3316,Crane 16 Ton,2025-10-08 07:35:02.583356,6:00 PM,,Crane,251,,08/10/2025,8:30 AM,afternoon,2025-10-08 07:35:02.583361
3317,Boom Lift 80 Feet,2025-10-08 07:35:02.647134,6:00 PM,,Boom,251,,08/10/2025,8:30 AM,afternoon,2025-10-08 07:35:02.647137
3318,Boom Lift 60 Feet,2025-10-08 07:35:02.71042,6:00 PM,,Boom,251,,08/10/2025,8:30 AM,afternoon,2025-10-08 07:35:02.710423
3319,Crane 12 Ton,2025-10-08 11:17:49.858678,12:00 AM,,Crane,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:49.858681
3320,Crane 16 Ton,2025-10-08 11:17:49.921698,12:00 AM,,Crane,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:49.921701
3321,Crane 20 Ton,2025-10-08 11:17:49.984804,12:00 AM,,Crane,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:49.984807
3322,Crane 30 Ton,2025-10-08 11:17:50.047663,12:00 AM,,Crane,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.047665
3323,Crane 50 Ton,2025-10-08 11:17:50.110707,12:00 AM,,Crane,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.11071
3324,Crane 80 Ton,2025-10-08 11:17:50.173817,12:00 AM,,Crane,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.173819
3325,Boom Lift 120 Feet,2025-10-08 11:17:50.236691,12:00 AM,,Boom,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.236694
3326,Boom Lift 80 Feet,2025-10-08 11:17:50.29973,12:00 AM,,Boom,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.299733
3327,Boom Lift 60 Feet,2025-10-08 11:17:50.362777,12:00 AM,,Boom,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.362781
3328,Boom Lift 45 Feet,2025-10-08 11:17:50.425726,12:00 AM,,Boom,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.425729
3329,Scissor Lift 18 mtr,2025-10-08 11:17:50.488746,12:00 AM,,Scissor,265,Sagrod%20fixing%20and%20structural%20tightening%20,08/10/2025,12:00 AM,afternoon,2025-10-08 11:17:50.488749
3330,Crane 16 Ton,2025-10-08 11:37:18.441345,6:00 PM,,Crane,251,,08/10/2025,8:30 AM,evening,2025-10-08 11:37:18.441348
3331,Crane 16 Ton,2025-10-08 11:37:18.504867,6:00 PM,,Crane,251,,08/10/2025,8:30 AM,evening,2025-10-08 11:37:18.50487
3332,Boom Lift 80 Feet,2025-10-08 11:37:18.567797,6:00 PM,,Boom,251,,08/10/2025,8:30 AM,evening,2025-10-08 11:37:18.5678
3333,Boom Lift 60 Feet,2025-10-08 11:37:18.630878,6:00 PM,,Boom,251,,08/10/2025,8:30 AM,evening,2025-10-08 11:37:18.630881
3334,Crane 16 Ton,2025-10-08 12:11:01.867878,1:01 PM,,Crane,250,,08/10/2025,9:00 AM,afternoon,2025-10-08 12:11:01.867882
3335,Crane 16 Ton,2025-10-08 12:13:32.096636,6:00 PM,,Crane,250,,08/10/2025,9:00 AM,evening,2025-10-08 12:13:32.09664
3336,Crane 12 Ton,2025-10-08 13:53:15.350741,12:00 AM,,Crane,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.350744
3337,Crane 16 Ton,2025-10-08 13:53:15.414866,12:00 AM,,Crane,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.414869
3338,Crane 20 Ton,2025-10-08 13:53:15.478143,12:00 AM,,Crane,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.478146
3339,Crane 30 Ton,2025-10-08 13:53:15.541538,12:00 AM,,Crane,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.541541
3340,Crane 50 Ton,2025-10-08 13:53:15.60484,12:00 AM,,Crane,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.604843
3341,Crane 80 Ton,2025-10-08 13:53:15.668047,12:00 AM,,Crane,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.66805
3342,Boom Lift 120 Feet,2025-10-08 13:53:15.731662,12:00 AM,,Boom,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.731665
3343,Boom Lift 80 Feet,2025-10-08 13:53:15.794895,12:00 AM,,Boom,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.794898
3344,Boom Lift 60 Feet,2025-10-08 13:53:15.858093,12:00 AM,,Boom,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.858096
3345,Boom Lift 45 Feet,2025-10-08 13:53:15.921328,12:00 AM,,Boom,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.921331
3346,Scissor Lift 18 mtr,2025-10-08 13:53:15.984767,12:00 AM,,Scissor,265,,08/10/2025,12:00 AM,evening,2025-10-08 13:53:15.98477
3347,Crane 12 Ton,2025-10-09 09:39:14.414847,12:00 AM,,Crane,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.414849
3348,Crane 16 Ton,2025-10-09 09:39:14.477798,12:00 AM,,Crane,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.4778
3349,Crane 20 Ton,2025-10-09 09:39:14.54079,12:00 AM,,Crane,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.540792
3350,Crane 30 Ton,2025-10-09 09:39:14.603649,12:00 AM,,Crane,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.603652
3351,Crane 50 Ton,2025-10-09 09:39:14.666485,12:00 AM,,Crane,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.666488
3352,Crane 80 Ton,2025-10-09 09:39:14.729392,12:00 AM,,Crane,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.729394
3353,Boom Lift 120 Feet,2025-10-09 09:39:14.792289,12:00 AM,,Boom,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.792291
3354,Boom Lift 80 Feet,2025-10-09 09:39:14.855212,12:00 AM,,Boom,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.855215
3355,Boom Lift 60 Feet,2025-10-09 09:39:14.918618,12:00 AM,,Boom,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.91862
3356,Boom Lift 45 Feet,2025-10-09 09:39:14.981613,12:00 AM,,Boom,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:14.981616
3357,Scissor Lift 18 mtr,2025-10-09 09:39:15.044678,12:00 AM,,Scissor,265,column%20alignment%20and%20brace%20rod%20hole%20making%20,09/10/2025,12:00 AM,afternoon,2025-10-09 09:39:15.044681
3358,Crane 16 Ton,2025-10-09 11:00:36.551252,6:00 PM,,Crane,251,,09/10/2025,9:00 AM,afternoon,2025-10-09 11:00:36.551255
3359,Boom Lift 80 Feet,2025-10-09 11:00:36.614486,6:00 PM,,Boom,251,,09/10/2025,9:00 AM,afternoon,2025-10-09 11:00:36.614488
3360,Crane 16 Ton,2025-10-09 11:07:54.192521,6:00 PM,,Crane,251,,09/10/2025,9:00 AM,evening,2025-10-09 11:07:54.192524
3361,Crane 16 Ton,2025-10-09 11:07:54.256699,6:00 PM,,Crane,251,,09/10/2025,9:00 AM,evening,2025-10-09 11:07:54.256702
3362,Boom Lift 80 Feet,2025-10-09 11:07:54.320678,6:00 PM,,Boom,251,,09/10/2025,9:00 AM,evening,2025-10-09 11:07:54.320681
3363,Crane 12 Ton,2025-10-09 12:36:06.611404,12:00 AM,,Crane,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.611407
3364,Crane 16 Ton,2025-10-09 12:36:06.674678,12:00 AM,,Crane,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.674681
3365,Crane 20 Ton,2025-10-09 12:36:06.737742,12:00 AM,,Crane,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.737745
3366,Crane 30 Ton,2025-10-09 12:36:06.800813,12:00 AM,,Crane,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.800816
3367,Crane 50 Ton,2025-10-09 12:36:06.863935,12:00 AM,,Crane,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.863938
3368,Crane 80 Ton,2025-10-09 12:36:06.927032,12:00 AM,,Crane,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.927035
3369,Boom Lift 120 Feet,2025-10-09 12:36:06.989995,12:00 AM,,Boom,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:06.989998
3370,Boom Lift 80 Feet,2025-10-09 12:36:07.053114,12:00 AM,,Boom,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:07.053117
3371,Boom Lift 60 Feet,2025-10-09 12:36:07.116156,12:00 AM,,Boom,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:07.11616
3372,Boom Lift 45 Feet,2025-10-09 12:36:07.179632,12:00 AM,,Boom,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:07.179635
3373,Scissor Lift 18 mtr,2025-10-09 12:36:07.242694,12:00 AM,,Scissor,265,,09/10/2025,12:00 AM,evening,2025-10-09 12:36:07.242697
3374,Crane 20 Ton,2025-10-09 12:38:36.372753,1:00 PM,,Crane,260,,09/10/2025,9:00 AM,afternoon,2025-10-09 12:38:36.372757
3375,Crane 20 Ton,2025-10-09 12:42:58.865998,6:00 PM,,Crane,260,,09/10/2025,9:00 AM,evening,2025-10-09 12:42:58.866001
3376,Crane 16 Ton,2025-10-09 12:42:58.929284,12:00 AM,,Crane,260,,09/10/2025,12:00 AM,evening,2025-10-09 12:42:58.929287
3377,Crane 16 Ton,2025-10-09 15:58:00.272941,1:00 PM,,Crane,250,,09/10/2025,9:00 AM,afternoon,2025-10-09 15:58:00.272944
3378,Crane 16 Ton,2025-10-09 16:00:09.942823,6:00 PM,,Crane,250,,09/10/2025,9:01 AM,evening,2025-10-09 16:00:09.942826
3379,Crane 16 Ton,2025-10-10 11:58:32.81091,6:00 PM,,Crane,251,,10/10/2025,8:00 AM,afternoon,2025-10-10 11:58:32.810913
3380,Crane 16 Ton,2025-10-10 11:58:32.87253,6:00 PM,,Crane,251,,10/10/2025,8:00 AM,afternoon,2025-10-10 11:58:32.872533
3381,Boom Lift 80 Feet,2025-10-10 11:58:32.933986,6:00 PM,,Boom,251,,10/10/2025,8:00 AM,afternoon,2025-10-10 11:58:32.93399
3382,Crane 16 Ton,2025-10-10 12:01:51.078335,6:00 PM,,Crane,251,,10/10/2025,8:00 AM,evening,2025-10-10 12:01:51.078338
3383,Crane 16 Ton,2025-10-10 12:01:51.141503,6:00 PM,,Crane,251,,10/10/2025,8:00 AM,evening,2025-10-10 12:01:51.141507
3384,Boom Lift 80 Feet,2025-10-10 12:01:51.204893,6:00 PM,,Boom,251,,10/10/2025,8:00 AM,evening,2025-10-10 12:01:51.204896
3385,Crane 12 Ton,2025-10-10 12:30:40.426048,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.426051
3386,Crane 16 Ton,2025-10-10 12:30:40.490533,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.490536
3387,Crane 20 Ton,2025-10-10 12:30:40.55566,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.555663
3388,Crane 30 Ton,2025-10-10 12:30:40.620593,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.620596
3389,Crane 50 Ton,2025-10-10 12:30:40.685215,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.685219
3390,Crane 80 Ton,2025-10-10 12:30:40.749872,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.749875
3391,Boom Lift 120 Feet,2025-10-10 12:30:40.81455,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.814553
3392,Boom Lift 80 Feet,2025-10-10 12:30:40.879077,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.87908
3393,Boom Lift 60 Feet,2025-10-10 12:30:40.943679,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:40.943682
3394,Boom Lift 45 Feet,2025-10-10 12:30:41.008143,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:41.008146
3395,Scissor Lift 18 mtr,2025-10-10 12:30:41.072604,12:00 AM,,Scissor,260,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:30:41.072607
3396,Crane 12 Ton,2025-10-10 12:32:49.503555,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.503558
3397,Crane 16 Ton,2025-10-10 12:32:49.567133,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.567135
3398,Crane 20 Ton,2025-10-10 12:32:49.630678,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.630682
3399,Crane 30 Ton,2025-10-10 12:32:49.694231,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.694234
3400,Crane 50 Ton,2025-10-10 12:32:49.75779,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.757793
3401,Crane 80 Ton,2025-10-10 12:32:49.821421,12:00 AM,,Crane,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.821425
3402,Boom Lift 120 Feet,2025-10-10 12:32:49.884964,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.884968
3403,Boom Lift 80 Feet,2025-10-10 12:32:49.94865,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:49.948653
3404,Boom Lift 60 Feet,2025-10-10 12:32:50.012128,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:50.01213
3405,Boom Lift 45 Feet,2025-10-10 12:32:50.075984,12:00 AM,,Boom,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:50.075987
3406,Scissor Lift 18 mtr,2025-10-10 12:32:50.139629,12:00 AM,,Scissor,260,,10/10/2025,12:00 AM,evening,2025-10-10 12:32:50.139633
3407,Crane 16 Ton,2025-10-10 12:50:46.668115,1:00 PM,,Crane,250,,10/10/2025,9:00 AM,afternoon,2025-10-10 12:50:46.668118
3408,Crane 12 Ton,2025-10-10 12:53:10.330707,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.33071
3409,Crane 16 Ton,2025-10-10 12:53:10.392833,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.392837
3410,Crane 20 Ton,2025-10-10 12:53:10.454666,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.454669
3411,Crane 30 Ton,2025-10-10 12:53:10.516605,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.516608
3412,Crane 50 Ton,2025-10-10 12:53:10.578438,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.578441
3413,Crane 80 Ton,2025-10-10 12:53:10.640477,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.64048
3414,Boom Lift 120 Feet,2025-10-10 12:53:10.702256,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.702259
3415,Boom Lift 80 Feet,2025-10-10 12:53:10.764138,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.764142
3416,Boom Lift 60 Feet,2025-10-10 12:53:10.825945,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.825947
3417,Boom Lift 45 Feet,2025-10-10 12:53:10.887879,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.887884
3418,Scissor Lift 18 mtr,2025-10-10 12:53:10.949766,12:00 AM,,Scissor,265,,10/10/2025,12:00 AM,afternoon,2025-10-10 12:53:10.949769
3419,Crane 16 Ton,2025-10-10 12:53:33.699444,6:20 PM,,Crane,250,,10/10/2025,9:00 AM,evening,2025-10-10 12:53:33.699447
3420,Crane 12 Ton,2025-10-10 12:56:08.890432,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:08.890435
3421,Crane 16 Ton,2025-10-10 12:56:08.953465,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:08.953468
3422,Crane 20 Ton,2025-10-10 12:56:09.016481,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.016484
3423,Crane 30 Ton,2025-10-10 12:56:09.079525,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.079528
3424,Crane 50 Ton,2025-10-10 12:56:09.14251,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.142514
3425,Crane 80 Ton,2025-10-10 12:56:09.205642,12:00 AM,,Crane,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.205645
3426,Boom Lift 120 Feet,2025-10-10 12:56:09.268662,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.268665
3427,Boom Lift 80 Feet,2025-10-10 12:56:09.331776,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.331779
3428,Boom Lift 60 Feet,2025-10-10 12:56:09.394951,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.394954
3429,Boom Lift 45 Feet,2025-10-10 12:56:09.45798,12:00 AM,,Boom,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.457983
3430,Scissor Lift 18 mtr,2025-10-10 12:56:09.520894,12:00 AM,,Scissor,265,,10/10/2025,12:00 AM,evening,2025-10-10 12:56:09.520897
3431,Crane 16 Ton,2025-10-11 07:33:11.388916,6:00 PM,,Crane,251,,11/10/2025,8:00 AM,afternoon,2025-10-11 07:33:11.388919
3432,Boom Lift 80 Feet,2025-10-11 07:33:11.449696,6:00 PM,,Boom,251,,11/10/2025,8:00 AM,afternoon,2025-10-11 07:33:11.449699
3433,Crane 16 Ton,2025-10-11 09:41:18.058523,1:10 PM,,Crane,250,,11/10/2025,9:00 AM,afternoon,2025-10-11 09:41:18.058526
3434,Crane 16 Ton,2025-10-11 11:58:30.089711,6:00 PM,,Crane,250,,11/10/2025,9:00 AM,evening,2025-10-11 11:58:30.089715
3435,Crane 12 Ton,2025-10-11 13:09:45.185191,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.185194
3436,Crane 16 Ton,2025-10-11 13:09:45.249302,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.249305
3437,Crane 20 Ton,2025-10-11 13:09:45.313758,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.313761
3438,Crane 30 Ton,2025-10-11 13:09:45.377747,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.37775
3439,Crane 50 Ton,2025-10-11 13:09:45.441805,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.441808
3440,Crane 80 Ton,2025-10-11 13:09:45.514179,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.514182
3441,Boom Lift 120 Feet,2025-10-11 13:09:45.578167,12:00 AM,,Boom,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.57817
3442,Boom Lift 80 Feet,2025-10-11 13:09:45.642188,12:00 AM,,Boom,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.642192
3443,Boom Lift 60 Feet,2025-10-11 13:09:45.706209,12:00 AM,,Boom,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.706212
3444,Boom Lift 45 Feet,2025-10-11 13:09:45.770135,12:00 AM,,Boom,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.770137
3445,Scissor Lift 18 mtr,2025-10-11 13:09:45.834138,12:00 AM,,Scissor,265,,11/10/2025,12:00 AM,afternoon,2025-10-11 13:09:45.834141
3446,Crane 12 Ton,2025-10-11 13:12:38.149578,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,evening,2025-10-11 13:12:38.149581
3447,Crane 16 Ton,2025-10-11 13:12:38.212533,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,evening,2025-10-11 13:12:38.212536
3448,Crane 20 Ton,2025-10-11 13:12:38.275462,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,evening,2025-10-11 13:12:38.275466
3449,Crane 30 Ton,2025-10-11 13:12:38.338487,12:00 AM,,Crane,265,,11/10/2025,12:00 AM,evening,2025-10-11 13:12:38.338491
