id,created_at,project_id,reported_date,reporting_time,status,updated_at,dir_remark,pe_remark,pm_remark,pe_expense_remark,pe_machinary_remark,pe_material_remark,man_power_remark,pm_expense_remark,pm_machinary_remark,pm_material_remark,pm_manpower_remark,pm_after_machinary_remark,pm_after_manpower_remark,pm_even_machinary_remark,pm_morn_manpower_remark,submitted_by,after_man_power_remark,morn_man_power_remark,lattitude,longitude,approved_by,dir_aft_mach_remark,dir_aft_man_remark,dir_evng_expense_remark,dir_evng_mach_remark,dir_evng_mat_remark,dir_morn_man_remark,dir_mach_remark,dir_man_remark,dir_material_remark,dir_expense_remark
983,2025-10-03 15:30:16.718097,251,03/10/2025,morning,approved,2025-10-06 11:37:40.057245,,,,,,,,,,,,,,,,339,,,76.0463863,14.3944239,314,,,,,,,,,,
984,2025-10-03 15:31:35.006514,251,03/10/2025,afternoon,approved,2025-10-06 11:37:40.057494,,,,,,,,,,,,,,,,339,,,76.0463863,14.3944239,314,,,,,,,,,,
985,2025-10-03 17:33:59.997477,251,03/10/2025,evening,approved,2025-10-06 11:37:40.05767,,,,,,,,,,,,,,,,339,,,76.0463784,14.394424,314,,,,,,,,,,
975,2025-09-29 17:58:57.761462,251,29/09/2025,afternoon,approved,2025-10-06 11:38:07.289794,,,,,,,,,,,,,,,,339,,,76.0742218,14.3834319,314,,,,,,,,,,
976,2025-09-29 18:05:33.008871,251,29/09/2025,evening,approved,2025-10-06 11:38:07.289877,,,,,,,,,,,,,,,,339,,,76.074287,14.3840708,314,,,,,,,,,,
987,2025-10-06 18:14:00.183573,250,06/10/2025,morning,approved,2025-10-08 10:39:20.856909,,,please upload images ,,,,,,,,,,,,,315,,,77.0523387,13.5260873,357,,,,,,,,,,
988,2025-10-06 18:14:27.724799,250,06/10/2025,afternoon,approved,2025-10-08 10:39:20.856983,,,please upload images ,,,,,,,,,,,,,315,,,77.0523902,13.5260362,357,,,,,,,,,,
989,2025-10-06 20:12:46.824578,250,06/10/2025,evening,approved,2025-10-08 10:39:20.857004,,,please upload images ,,,,,,,,,,,,,315,,,77.0549921,13.5372346,357,,,,,,,,,,
990,2025-10-07 15:05:33.970979,250,07/10/2025,morning,approved,2025-10-08 10:41:46.967433,,,,,,,,,,,,,,,,315,,,77.0524011,13.5260894,357,,,,,,,,,,
991,2025-10-07 15:06:04.186988,250,07/10/2025,afternoon,approved,2025-10-08 10:41:46.967524,,,,,,,,,,,,,,,,315,,,77.0523,13.5260213,357,,,,,,,,,,
992,2025-10-07 17:33:42.188706,250,07/10/2025,evening,approved,2025-10-08 10:41:46.967551,,,,,,,,,,,,,,,,315,,,77.0523959,13.526084,357,,,,,,,,,,
994,2025-10-08 11:46:44.21691,260,08/10/2025,morning,pending,2025-10-08 11:46:44.216946,,,,,,,,,,,,,,,,356,,,77.7009553,12.7819698,,,,,,,,,,,
999,2025-10-08 17:40:21.669646,250,08/10/2025,morning,approved,2025-10-08 17:59:46.333921,,,please relavent upload load snaps ,,,,,,,,,,,,,315,,,77.0523632,13.5261603,357,,,,,,,,,,
1000,2025-10-08 17:41:01.93017,250,08/10/2025,afternoon,approved,2025-10-08 17:59:46.333994,,,please relavent upload load snaps ,,,,,,,,,,,,,315,,,77.0523579,13.5260466,357,,,,,,,,,,
1001,2025-10-08 17:43:29.710111,250,08/10/2025,evening,approved,2025-10-08 17:59:46.33402,,,please relavent upload load snaps ,,,,,,,,,,,,,315,,,77.0523673,13.5260116,357,,,,,,,,,,
995,2025-10-08 13:03:16.595588,251,08/10/2025,morning,approved,2025-10-09 16:32:40.216899,,,,,,,,,,,,,,,,339,,,76.0456833,14.3896167,314,,,,,,,,,,
996,2025-10-08 13:05:02.774119,251,08/10/2025,afternoon,approved,2025-10-09 16:32:40.21698,,,,,,,,,,,,,,,,339,,,76.046379,14.394424,314,,,,,,,,,,
998,2025-10-08 17:07:14.500172,251,08/10/2025,evening,approved,2025-10-09 16:32:40.217012,,,,,,,,,,,,,,,,339,,,76.0730599,14.3828658,314,,,,,,,,,,
993,2025-10-08 11:44:52.31379,265,08/10/2025,morning,approved,2025-10-09 16:33:11.541968,,,,,,,sagrod%20fixing%20work%20and%20brace%20rod%20buckle%20assembly%20work%20,,,,,,,,,316,,,77.0371038,13.5038585,314,,,,,,,,,,
997,2025-10-08 16:47:50.554483,265,08/10/2025,afternoon,approved,2025-10-09 16:33:11.542099,,,,,Sagrod%20fixing%20and%20structural%20tightening%20,,,,,,,,,,,316,,,77.0372367,13.5038563,314,,,,,,,,,,
1002,2025-10-08 19:23:09.747894,265,08/10/2025,evening,approved,2025-10-09 16:33:11.54213,,,,,sagrod%20fixing,,,,,,,,,,,316,,,77.0547319,13.5372706,314,,,,,,,,,,
1012,2025-10-09 21:27:25.572021,250,09/10/2025,morning,approved,2025-10-09 21:38:50.957745,,,,,,,,,,,,,,,,315,,,76.6595868,12.3030299,357,,,,,,,,,,
1013,2025-10-09 21:28:00.336256,250,09/10/2025,afternoon,approved,2025-10-09 21:38:50.957841,,,,,,,,,,,,,,,,315,,,76.6598461,12.3029256,357,,,,,,,,,,
1014,2025-10-09 21:30:07.598869,250,09/10/2025,evening,approved,2025-10-09 21:38:50.957866,,,,,,,,,,,,,,,,315,,,76.6598079,12.3029108,357,,,,,,,,,,
1021,2025-10-10 18:19:51.353155,250,10/10/2025,morning,approved,2025-10-10 18:46:08.638581,,,please upload images also,,,,,,,,,,,,,315,,,77.0548673,13.5372803,357,,,,,,,,,,
1022,2025-10-10 18:20:46.731857,250,10/10/2025,afternoon,approved,2025-10-10 18:46:08.638686,,,please upload images also,,,,,,,,,,,,,315,,,77.0548321,13.5373042,357,,,,,,,,,,
1025,2025-10-10 18:23:31.342694,250,10/10/2025,evening,approved,2025-10-10 18:46:08.638726,,,please upload images also,,,,,,,,,,,,,315,,,77.0545952,13.5370495,357,,,,,,,,,,
1027,2025-10-11 10:04:02.584594,251,11/10/2025,morning,pending,2025-10-11 10:04:02.584652,,,,,,,,,,,,,,,,339,,,76.0732017,14.3828617,,,,,,,,,,,
1028,2025-10-11 13:03:11.511971,251,11/10/2025,afternoon,pending,2025-10-11 13:03:11.512003,,,,,,,,,,,,,,,,339,,,76.0439883,14.393115,,,,,,,,,,,
1029,2025-10-11 15:10:40.57213,250,11/10/2025,morning,approved,2025-10-11 17:45:31.371641,,,,,,,,,,,,,,,,315,,,77.0521409,13.5260008,357,,,,,,,,,,
1030,2025-10-11 15:11:18.125005,250,11/10/2025,afternoon,approved,2025-10-11 17:45:31.371731,,,,,,,,,,,,,,,,315,,,77.0521409,13.5260008,357,,,,,,,,,,
1031,2025-10-11 17:28:27.710198,250,11/10/2025,evening,approved,2025-10-11 17:45:31.371745,,,,,,,,,,,,,,,,315,,,77.052429,13.5260635,357,,,,,,,,,,
1018,2025-10-10 18:00:17.850397,260,10/10/2025,morning,approved,2025-10-11 23:07:34.270725,,,,,,,no%20work%20due%20to%20the%20wet%20field,,,,,,,,,356,,,77.7037865,12.7885386,314,,,,,,,,,,
1019,2025-10-10 18:00:41.137376,260,10/10/2025,afternoon,approved,2025-10-11 23:07:34.2708,,,,,,,,,,,,,,,,356,,,77.7037692,12.7885692,314,,,,,,,,,,
1020,2025-10-10 18:02:46.426357,260,10/10/2025,evening,approved,2025-10-11 23:07:34.27085,,,,,,,,,,,,,,,,356,,,77.7037805,12.788568,314,,,,,,,,,,
1004,2025-10-09 15:08:04.193116,265,09/10/2025,morning,approved,2025-10-11 23:07:55.324289,,,,,,,column%20alignment%20and%20brace%20rod%20hole%20making,,,,,,,,,316,,,77.0531797,13.525221,314,,,,,,,,,,
1005,2025-10-09 15:09:15.107873,265,09/10/2025,afternoon,approved,2025-10-11 23:07:55.324481,,,,,column%20alignment%20and%20brace%20rod%20hole%20making%20,,,,,,,,,,,316,,,77.0531797,13.525221,314,,,,,,,,,,
1023,2025-10-10 18:22:16.097646,265,10/10/2025,morning,approved,2025-10-11 23:08:11.590346,,,,,,,column%20alignment%20,,,,,,,,,316,,,77.0547703,13.5373817,314,,,,,,,,,,
1024,2025-10-10 18:23:11.011873,265,10/10/2025,afternoon,approved,2025-10-11 23:08:11.590436,,,,,,,coulmn%20alignment%20,,,,,,,,,316,,,77.0547703,13.5373817,314,,,,,,,,,,
1026,2025-10-10 18:26:03.321114,265,10/10/2025,evening,approved,2025-10-11 23:08:11.590462,,,,,,column%20alignment%20and%20structural%20tightening%20,,,,,,,,,,316,,,77.0545702,13.5374021,314,,,,,,,,,,
1032,2025-10-11 18:38:47.504724,265,11/10/2025,morning,approved,2025-10-11 23:08:37.168598,,,,,,,louver%20girts%20fixing,,,,,,,,,316,,,77.0547458,13.5374195,314,,,,,,,,,,
1033,2025-10-11 18:39:45.898399,265,11/10/2025,afternoon,approved,2025-10-11 23:08:37.168702,,,,,,,louver%20girts%20fixing,,,,,,,,,316,,,77.0545928,13.5374231,314,,,,,,,,,,
1003,2025-10-09 12:51:21.157651,251,09/10/2025,morning,approved,2025-10-11 23:09:01.711579,,,,,,,,,,,,,,,,339,,,76.0731183,14.3830167,314,,,,,,,,,,
1006,2025-10-09 16:30:36.679381,251,09/10/2025,afternoon,approved,2025-10-11 23:09:01.711669,,,,,,,,,,,,,,,,339,,,76.073325,14.3829183,314,,,,,,,,,,
1007,2025-10-09 16:37:50.267393,251,09/10/2025,evening,approved,2025-10-11 23:09:01.711701,,,,,,,,,,,,,,,,339,,,76.0730983,14.3828799,314,,,,,,,,,,
1015,2025-10-10 10:20:12.217086,251,10/10/2025,morning,approved,2025-10-11 23:09:22.384675,,,,,,,,,,,,,,,,339,,,76.0730562,14.3828662,314,,,,,,,,,,
1016,2025-10-10 17:28:32.997284,251,10/10/2025,afternoon,approved,2025-10-11 23:09:22.38475,,,,,,,,,,,,,,,,339,,,76.0730578,14.3828657,314,,,,,,,,,,
1017,2025-10-10 17:31:47.195468,251,10/10/2025,evening,approved,2025-10-11 23:09:22.3848,,,,,,qty%20not%20Redusing%20check%20it%20plz%20,,,,,,,,,,339,,,76.0730492,14.3828474,314,,,,,,,,,,
1009,2025-10-09 18:07:47.638086,260,09/10/2025,morning,approved,2025-10-11 23:07:18.174742,,,,,,,,,,,,,,,,356,,,77.7037796,12.7885339,314,,,,,,,,,,
1010,2025-10-09 18:08:36.435267,260,09/10/2025,afternoon,approved,2025-10-11 23:07:18.174816,,,,,,,,,,,,,,,,356,,,77.7037793,12.7885162,314,,,,,,,,,,
1011,2025-10-09 18:12:55.824678,260,09/10/2025,evening,approved,2025-10-11 23:07:18.174839,,,,,flange%20brace%20erection%20and%20rafter%20assembly%20,,,,,,,,,,,356,,,77.7040244,12.7884336,314,,,,,,,,,,
1008,2025-10-09 18:06:01.029421,265,09/10/2025,evening,approved,2025-10-11 23:07:55.324527,,,,,,columns%20alignment%20and%20sagrorfixing%20and%20tightening%20,,,,,,,,,,316,,,77.0523507,13.5262415,314,,,,,,,,,,
1034,2025-10-11 18:42:32.58449,265,11/10/2025,evening,approved,2025-10-11 23:08:37.16873,,,,,,louver%20girts%20fixing,,,,,,,,,,316,,,77.054797,13.5372887,314,,,,,,,,,,
1035,2025-10-13 08:52:28.317366,250,13/10/2025,morning,approved,2025-10-13 20:06:22.501619,,,please add few more snaps of both shop2 & shop1,,,,,,,,,,,,,315,,,77.0524129,13.5260953,357,,,,,,,,,,
1036,2025-10-13 14:04:59.873704,250,13/10/2025,afternoon,approved,2025-10-13 20:06:22.501672,,,please add few more snaps of both shop2 & shop1,,,,,,,,,,,,,315,,,77.0526376,13.52592,357,,,,,,,,,,
1037,2025-10-13 18:30:32.346481,250,13/10/2025,evening,approved,2025-10-13 20:06:22.501688,,,please add few more snaps of both shop2 & shop1,,,,,,,,,,,,,315,,,77.0523817,13.5260812,357,,,,,,,,,,
1041,2025-10-14 17:18:28.178721,269,14/10/2025,morning,approved,2025-10-14 17:37:10.622484,,,when you will complete the work ,,,,,,,,,,,,,363,,,77.5357121,13.0375091,314,,,,,,,,,,
1038,2025-10-14 09:11:38.853105,250,14/10/2025,morning,approved,2025-10-14 18:10:24.605537,,,please try to upload more snaps shop wise specifically ,,,,,,,,,,,,,315,,,77.0523887,13.5260692,357,,,,,,,,,,
1040,2025-10-14 14:29:00.84685,250,14/10/2025,afternoon,approved,2025-10-14 18:10:24.605612,,,please try to upload more snaps shop wise specifically ,,,,,,,,,,,,,315,,,77.0524205,13.5260997,357,,,,,,,,,,
1044,2025-10-14 17:57:45.191053,250,14/10/2025,evening,approved,2025-10-14 18:10:24.605627,,,please try to upload more snaps shop wise specifically ,,,,,,,,,,,,,315,,,77.0522726,13.5259783,357,,,,,,,,,,
1043,2025-10-14 17:33:14.762897,269,14/10/2025,evening,approved,2025-10-14 18:27:41.227701,,,when you will complete the work ,,,,,,,,,,,,,363,,,77.5357126,13.0375293,314,,,,,,,,,same%20comment%2001,awesome
1042,2025-10-14 17:24:17.806228,269,14/10/2025,afternoon,approved,2025-10-14 18:27:57.538163,,,when you will complete the work ,,,,no%20work%20front%20for%20manpower,,,,,,,,,363,,,77.5357171,13.0374911,314,,,,,,,same%20comment%2003,,,
1039,2025-10-14 10:15:51.611747,265,14/10/2025,morning,approved,2025-10-15 14:31:00.142761,,,,,,,Sagrod%20fixing%20,,,,,,,,,316,,,77.0372797,13.5039655,314,,,,,,,,,,
1045,2025-10-14 20:04:50.67066,265,14/10/2025,afternoon,approved,2025-10-15 14:31:00.142826,,,,,Standing%20seam%20coil%20loading%20,,sheet%20production%20,,,,,,,,,316,,,77.0546884,13.537206,314,,,,,,,,,,
1046,2025-10-14 20:08:26.578539,265,14/10/2025,evening,approved,2025-10-15 14:31:00.142845,,,,,roof%20sheet%20production%20,,,,,,,,,,,316,,,77.0547126,13.5372541,314,,,,,,,,,,
1047,2025-10-14 20:40:02.014999,251,14/10/2025,morning,approved,2025-10-15 14:31:23.504418,,,,,,,,,,,,,,,,339,,,76.0464233,14.3943466,314,,,,,,,,,,
1048,2025-10-14 20:41:55.58633,251,14/10/2025,afternoon,approved,2025-10-15 14:31:23.504494,,,,,,,,,,,,,,,,339,,,76.0463829,14.3944189,314,,,,,,,,,,
1049,2025-10-14 20:41:55.616796,251,14/10/2025,afternoon,approved,2025-10-15 14:31:23.504513,,,,,,,,,,,,,,,,339,,,76.0463829,14.3944189,314,,,,,,,,,,
1050,2025-10-14 20:45:44.468514,251,14/10/2025,evening,approved,2025-10-15 14:31:23.504529,,,,Rwelding%20machine%20250%20%2F%20Rental%20,,,,,,,,,,,,339,,,76.0463823,14.3944185,314,,,,,,,,,,
1055,2025-10-15 18:26:00.772054,250,15/10/2025,afternoon,approved,2025-10-16 15:30:52.105312,,,,,,,,,,,,,,,,315,,,77.0524579,13.5260675,357,,,,,,,ok,,,
1058,2025-10-15 18:29:31.300991,270,15/10/2025,afternoon,approved,2025-10-15 18:39:13.382163,,,ok good day,,1%20crane,,Afternoon%20report%20labours%20changed,,,,,,,,,363,,,77.5357268,13.0374942,314,,,,,,,super,,,
1056,2025-10-15 18:27:16.661081,270,15/10/2025,morning,approved,2025-10-15 18:39:23.690294,,,ok good day,,,,Day%201%20of%20work%20,,,,,,,,,363,,,77.5356966,13.0375178,314,,,,,,,,nice%202,,
1064,2025-10-16 16:01:22.332272,270,16/10/2025,morning,pending,2025-10-16 16:01:22.332285,,,,,,,morning%20manpower%20,,,,,,,,,363,,,77.1098002,13.3742979,,,,,,,,,,,
1059,2025-10-15 18:36:26.292456,270,15/10/2025,evening,approved,2025-10-15 18:39:38.220754,,,ok good day,ok%20good,ok,%20good,,,,,,,,,,363,,,77.5357097,13.0375311,314,,,,,,,,,nice%203,nice%204
1057,2025-10-15 18:28:02.509493,250,15/10/2025,evening,approved,2025-10-15 19:25:48.533389,,,,,,,,,,,,,,,,315,,,77.0524483,13.5260578,357,,,,,,,,,,
1054,2025-10-15 18:25:18.05378,250,15/10/2025,morning,approved,2025-10-15 19:25:48.533459,,,,,,,,,,,,,,,,315,,,77.0524699,13.5260928,357,,,,,,,,,,
1051,2025-10-15 09:48:45.109321,251,15/10/2025,morning,approved,2025-10-16 09:15:33.89147,,,,,,,,,,,,,,,,339,,,76.0463863,14.394424,314,,,,,,,,,,
1052,2025-10-15 15:41:26.518636,251,15/10/2025,afternoon,approved,2025-10-16 09:15:33.891536,,,,,,,,,,,,,,,,339,,,76.0781691,14.3828751,314,,,,,,,,,,
1053,2025-10-15 15:48:30.438434,251,15/10/2025,evening,approved,2025-10-16 09:15:33.891555,,,,,,,,,,,,,,,,339,,,76.0732058,14.3836087,314,,,,,,,,,,
1066,2025-10-16 16:07:41.602624,270,16/10/2025,evening,pending,2025-10-16 16:07:41.602637,,,,expenses%20,machine%20even%20,materil%20,,,,,,,,,,363,,,77.1097543,13.3742953,,,,,,,,,,,
1065,2025-10-16 16:02:29.206323,270,16/10/2025,afternoon,pending,2025-10-16 16:11:45.23074,,,,,Afternoon%20machine%20,,afternoon%20man,,,,,,,,,363,,,77.1096013,13.3742063,,,,,,,,director,,,
1069,2025-10-17 11:15:45.593242,250,17/10/2025,morning,approved,2025-10-18 10:40:35.259726,,,please upload photo snaps of relevant shops/block ,,,,,,,,,,,,,315,,,77.0513869,13.526423,357,,,,,,,,,,
1077,2025-10-17 21:43:35.309699,250,17/10/2025,afternoon,approved,2025-10-18 10:40:35.259768,,,please upload photo snaps of relevant shops/block ,,,,,,,,,,,,,315,,,77.0547128,13.5372266,357,,,,,,,,,,
1063,2025-10-16 13:51:40.825087,251,16/10/2025,afternoon,approved,2025-10-18 12:13:52.925685,,,,,,,,,,,,,,,,339,,,76.082882,14.3817347,314,,,,,,,,,,
1060,2025-10-16 12:08:37.208723,251,16/10/2025,morning,approved,2025-10-18 12:13:52.925738,,,,,,,sheeting%20team%2006.%20%20Erection%20team%2010%20operaters%204%20%2C%20staff%202,,,,,,,,,339,,,76.0821569,14.3816915,314,,,,,,,,,,
1073,2025-10-17 17:53:58.899977,265,17/10/2025,evening,approved,2025-10-18 12:14:30.335352,,,,,,Roof%20sheet%20profiling%20,,,,,,,,,,316,,,77.0379076,13.5098499,314,,,,,,,,,,
1070,2025-10-17 17:49:33.937027,265,17/10/2025,morning,approved,2025-10-18 12:14:30.335434,,,,,,,Roof%20sheet%20profiling%20,,,,,,,,,316,,,77.0378587,13.5098384,314,,,,,,,,,,
1071,2025-10-17 17:50:55.219808,265,17/10/2025,afternoon,approved,2025-10-18 12:14:30.335447,,,,,Sheet%20coil%20loading%20work,,,,,,,,,,,316,,,77.0378677,13.5098058,314,,,,,,,,,,
1074,2025-10-17 17:55:31.219888,251,17/10/2025,morning,approved,2025-10-18 12:15:07.990376,,,,,,,,,,,,,,,,339,,,76.0745437,14.3847909,314,,,,,,,,,,
1075,2025-10-17 17:57:43.718988,251,17/10/2025,afternoon,approved,2025-10-18 12:15:07.990421,,,,,,,,,,,,,,,,339,,,76.0745437,14.3847909,314,,,,,,,,,,
1076,2025-10-17 18:01:38.082115,251,17/10/2025,evening,approved,2025-10-18 12:15:07.990432,,,,,,,,,,,,,,,,339,,,76.0745437,14.3847909,314,,,,,,,,,,
1079,2025-10-18 09:54:46.715434,250,18/10/2025,morning,approved,2025-10-18 18:44:51.609278,,,,,,,,,,,,,,,,315,,,77.0532834,13.5252171,357,,,,,,,,,,
1062,2025-10-16 12:57:39.043715,250,16/10/2025,afternoon,approved,2025-10-18 10:38:45.78119,,,please upload snaps,,,,,,,,,,,,,315,,,77.0524615,13.5262288,357,,,,,,,,,,
1061,2025-10-16 12:56:53.108923,250,16/10/2025,morning,approved,2025-10-18 10:38:45.781229,,,please upload snaps,,,,,,,,,,,,,315,,,77.0524811,13.5262425,357,,,,,,,,,,
1068,2025-10-16 22:38:13.012827,250,16/10/2025,evening,approved,2025-10-18 10:38:45.781239,,,please upload snaps,,,,,,,,,,,,,315,,,76.3195393,14.2312347,357,,,,,,,,,,
1078,2025-10-17 21:45:40.684879,250,17/10/2025,evening,approved,2025-10-18 10:40:35.259779,,,please upload photo snaps of relevant shops/block ,,,,,,,,,,,,,315,,,77.0547392,13.5372091,357,,,,,,,,,,
1067,2025-10-16 16:56:12.472793,251,16/10/2025,evening,approved,2025-10-18 12:13:52.925752,,,,,,,,,,,,,,,,339,,,76.082882,14.3817347,314,,,,,,,,,,
1072,2025-10-17 17:50:55.236511,265,17/10/2025,afternoon,approved,2025-10-18 12:14:30.335456,,,,,Sheet%20coil%20loading%20work,,,,,,,,,,,316,,,77.0378677,13.5098058,314,,,,,,,,,,
1083,2025-10-18 17:30:19.725334,250,18/10/2025,afternoon,approved,2025-10-18 18:44:51.609391,,,,,,,,,,,,,,,,315,,,77.0521744,13.5259459,357,,,,,,,,,,
1084,2025-10-18 17:32:22.491537,250,18/10/2025,evening,approved,2025-10-18 18:44:51.609418,,,,,,,,,,,,,,,,315,,,77.052246,13.5260804,357,,,,,,,,,,
1080,2025-10-18 10:15:06.365626,251,18/10/2025,morning,approved,2025-10-19 18:26:17.698089,,,,,,,,,,,,,,,,339,,,76.0731234,14.3828262,314,,,,,,,,,,
1081,2025-10-18 12:09:33.436735,251,18/10/2025,afternoon,approved,2025-10-19 18:26:17.69813,,,,,,,,,,,,,,,,339,,,76.0731197,14.3827865,314,,,,,,,,,,
1082,2025-10-18 14:44:53.221228,251,18/10/2025,evening,approved,2025-10-19 18:26:17.698141,,,,,,,,,,,,,,,,339,,,76.07316,14.3828683,314,,,,,,,,,,
1085,2025-10-23 13:16:35.379509,250,23/10/2025,morning,approved,2025-10-23 19:00:30.727742,,,,,,,,,,,,,,,,315,,,77.0530285,13.5352799,357,,,,,,,,,,
1086,2025-10-23 13:17:13.758099,250,23/10/2025,afternoon,approved,2025-10-23 19:00:30.727811,,,,,,,,,,,,,,,,315,,,77.0532496,13.5351655,357,,,,,,,,,,
1087,2025-10-23 17:50:47.364137,250,23/10/2025,evening,approved,2025-10-23 19:00:30.727821,,,,,,,,,,,,,,,,315,,,77.0524051,13.5261175,357,,,,,,,,,,
1088,2025-10-24 10:14:05.303089,250,24/10/2025,morning,approved,2025-10-25 21:13:05.933346,,,,,,,,,,,,,,,,315,,,77.0520481,13.5257327,357,,,,,,,,,,
1090,2025-10-24 14:35:16.463676,250,24/10/2025,afternoon,approved,2025-10-25 21:13:05.933399,,,,,,,,,,,,,,,,315,,,77.0523802,13.5260695,357,,,,,,,,,,
1091,2025-10-24 17:49:32.877696,250,24/10/2025,evening,approved,2025-10-25 21:13:05.933408,,,,,,,,,,,,,,,,315,,,77.0523486,13.5261816,357,,,,,,,,,,
1098,2025-10-25 09:06:57.180628,250,25/10/2025,morning,approved,2025-10-25 21:15:06.80091,,,please upload more relavent snaps,,,,,,,,,,,,,315,,,77.0523825,13.5260442,357,,,,,,,,,,
1101,2025-10-25 17:05:12.265796,250,25/10/2025,afternoon,approved,2025-10-25 21:15:06.800971,,,please upload more relavent snaps,,,,,,,,,,,,,315,,,77.0523871,13.5260755,357,,,,,,,,,,
1102,2025-10-25 18:07:13.361655,250,25/10/2025,evening,approved,2025-10-25 21:15:06.800982,,,please upload more relavent snaps,,,,,,,,,,,,,315,,,77.1139157,13.3822169,357,,,,,,,,,,
1103,2025-10-26 08:53:54.971908,251,26/10/2025,morning,pending,2025-10-26 08:53:54.97192,,,,,,,,,,,,,,,,339,,,76.0734397,14.3835351,,,,,,,,,,,
1105,2025-10-27 14:15:14.989594,250,27/10/2025,morning,approved,2025-10-27 19:30:43.106763,,,,,,,,,,,,,,,,315,,,77.0524246,13.525922,357,,,,,,,,,,
1106,2025-10-27 14:16:07.765568,250,27/10/2025,afternoon,approved,2025-10-27 19:30:43.106804,,,,,,,,,,,,,,,,315,,,77.0523755,13.5260726,357,,,,,,,,,,
1110,2025-10-27 18:14:10.566656,250,27/10/2025,evening,approved,2025-10-27 19:30:43.106813,,,,,,,,,,,,,,,,315,,,77.0524162,13.5258198,357,,,,,,,,,,
1094,2025-10-24 20:01:12.41123,251,24/10/2025,morning,approved,2025-10-28 14:46:47.176953,,,,,,,,,,,,,,,,339,,,76.0463809,14.3944211,314,,,,,,,,,,
1095,2025-10-24 20:02:58.768625,251,24/10/2025,afternoon,approved,2025-10-28 14:46:47.176998,,,,,,,,,,,,,,,,339,,,76.0463861,14.3944238,314,,,,,,,,,,
1096,2025-10-24 20:23:55.751418,251,24/10/2025,evening,approved,2025-10-28 14:46:47.17701,,,,,,,,,,,,,,,,339,,,76.0451743,14.3936964,314,,,,,,,,,,
1097,2025-10-25 08:55:41.13953,251,25/10/2025,morning,approved,2025-10-28 14:47:04.724769,,,,,,,,,,,,,,,,339,,,76.0732058,14.3836106,314,,,,,,,,,,
1099,2025-10-25 16:18:31.73959,251,25/10/2025,afternoon,approved,2025-10-28 14:47:04.724818,,,,,,,,,,,,,,,,339,,,76.0810694,14.3834034,314,,,,,,,,,,
1100,2025-10-25 16:22:19.509384,251,25/10/2025,evening,approved,2025-10-28 14:47:04.72483,,,,,,,,,,,,,,,,339,,,76.0733149,14.3826823,314,,,,,,,,,,
1104,2025-10-27 11:38:35.670508,251,27/10/2025,morning,approved,2025-10-28 14:47:19.295349,,,,,,,,,,,,,,,,339,,,76.0734825,14.3831852,314,,,,,,,,,,
1107,2025-10-27 14:34:32.89959,251,27/10/2025,afternoon,approved,2025-10-28 14:47:19.29541,,,,,,,,,,,,,,,,339,,,76.0728938,14.3829823,314,,,,,,,,,,
1108,2025-10-27 17:05:30.921212,251,27/10/2025,evening,approved,2025-10-28 14:47:19.295423,,,,,,,,,,,,,,,,339,,,76.0728851,14.3829505,314,,,,,,,,,,
1089,2025-10-24 10:28:45.367899,265,24/10/2025,morning,approved,2025-10-28 14:47:35.495939,,,,,,,Standing%20seam%20roof%20sheet%20fixing,,,,,,,,,316,,,77.0370678,13.5038334,314,,,,,,,,,,
1092,2025-10-24 17:55:58.476782,265,24/10/2025,afternoon,approved,2025-10-28 14:47:35.495991,,,,,,,Standing%20seam%20roof%20sheet%20fixing,,,,,,,,,316,,,77.0523769,13.5262097,314,,,,,,,,,,
1093,2025-10-24 17:59:54.912169,265,24/10/2025,evening,approved,2025-10-28 14:47:35.496029,,,,,,Standing%20seam%20roof%20sheet%20fixing%20,,,,,,,,,,316,,,77.0523504,13.5262172,314,,,,,,,,,,
1109,2025-10-27 18:13:49.876709,265,27/10/2025,morning,approved,2025-10-28 14:47:49.79475,,,,,,,Standing%20seam%20sheet%20fixing,,,,,,,,,316,,,77.0524067,13.5259165,314,,,,,,,,,,
1111,2025-10-27 18:14:38.307591,265,27/10/2025,afternoon,approved,2025-10-28 14:47:49.794796,,,,,,,standing%20seam%20roof%20sheet%20fixing%20work%20,,,,,,,,,316,,,77.0524011,13.5259036,314,,,,,,,,,,
1112,2025-10-27 18:18:25.065473,265,27/10/2025,evening,approved,2025-10-28 14:47:49.794837,,,,,Mezzanine%20beam%20unloading%20,Standing%20seam%20roof%20sheet%20fixing%20work%20,,,,,,,,,,316,,,77.0523913,13.5258873,314,,,,,,,,,,
1113,2025-10-28 10:26:30.613176,250,28/10/2025,morning,approved,2025-10-28 18:10:58.353213,,,,,,,,,,,,,,,,315,,,77.0524088,13.5261814,357,,,,,,,,,,
1118,2025-10-28 17:16:20.975962,250,28/10/2025,afternoon,approved,2025-10-28 18:10:58.353254,,,,,,,,,,,,,,,,315,,,77.0523727,13.5260231,357,,,,,,,,,,
1119,2025-10-28 17:18:43.156113,250,28/10/2025,evening,approved,2025-10-28 18:10:58.353263,,,,,,,,,,,,,,,,315,,,77.0523979,13.5260149,357,,,,,,,,,,
1123,2025-10-29 16:55:23.880771,250,29/10/2025,morning,approved,2025-10-29 17:06:35.086291,,,,,,,,,,,,,,,,315,,,77.0522757,13.52623,357,,,,,,,,,,
